22.76253, -102.49901000000001
22.762474694368727, -102.49852606327813
22.76241938727914, -102.49804212694826
22.762326602367377, -102.49763259375229
22.761921234986822, -102.49784363606165
22.76151586732894, -102.49805467711805
22.76111049939373, -102.49826571692151
22.760705131181197, -102.49847675547205
22.76029976269135, -102.49868779276977
22.759894393924192, -102.49889882881463
22.759489024879738, -102.49910986360669
22.759083655557998, -102.49932089714596
22.75867828595897, -102.49953192943248
22.758272916082667, -102.49974296046626
22.7578675459291, -102.49995399024739
22.75746217549827, -102.50016501877587
22.757056804790174, -102.50037604605176
22.75665566755423, -102.50059636345065
22.756254829790493, -102.50081733744025
22.755849397783567, -102.50102212044392
22.75544520108886, -102.50118929639267
22.755039747092606, -102.50140013230715
22.75463475954552, -102.50161201407671
22.754244369861663, -102.50184126028556
22.753854519785268, -102.50207146782502
22.75345452721785, -102.50229399525513
22.753367809998565, -102.50263865545757
22.753553531165643, -102.50308265043432
22.75375478248601, -102.50351869465877
22.75393960585976, -102.50396300125999
22.754141950668707, -102.50439823005202
22.754339874077406, -102.50483598700745
22.754533072683465, -102.50527629589982
22.754726270082614, -102.50571660603764
22.754919466274842, -102.50615691742091
22.75511325848664, -102.50659691925239
22.755309156851915, -102.50703582566761
22.75550505401793, -102.50747473334171
22.755700949984668, -102.5079136422747
22.75590264610299, -102.50834919986644
22.755658709813584, -102.50871172040874
22.755374988355378, -102.5090900156071
22.755053769537746, -102.50942698695002
22.75472419480593, -102.50975870517517
22.754394619389107, -102.51009042179969
22.75406504328729, -102.51042213682359
22.7537354665005, -102.51075385024696
22.753395057654934, -102.51107220614614
22.753066165666876, -102.51140441140339
22.752736305805172, -102.5117355080739
22.752397560966845, -102.51205590795192
22.752059674770564, -102.51237608599207
22.75183089945219, -102.51272630465984
22.751993638884684, -102.5131808517896
22.752150763386616, -102.51363764969621
22.752299737151297, -102.51409771455104
22.752448469883397, -102.51455787102661
22.752595532321987, -102.51501865940695
22.75274259343888, -102.51547944877932
22.752889653234064, -102.51594023914372
22.753035724416872, -102.516401371
22.753161149370932, -102.5168696238502
22.753337251661804, -102.51731665808057
22.75347369267779, -102.51778107751625
22.753626549993363, -102.5182396463884
22.753779405999897, -102.51869821628674
22.753920096525253, -102.51916123922167
22.754054767449354, -102.51962646573723
22.754194687934913, -102.52008972739986
22.75441259354901, -102.52042909181326
22.75485588918556, -102.5203498814584
22.755265694359963, -102.52049676014096
22.755646585245508, -102.52075592265336
22.756027978313764, -102.52101409143023
22.756435785486946, -102.52121895324623
22.756864028753746, -102.52136764855011
22.75728299072565, -102.52154133641658
22.757686740206328, -102.52175598789789
22.758095699503397, -102.52195734270892
22.75853631415251, -102.52204625341177
22.758985422722233, -102.52207039898987
22.759434194332034, -102.52209935489441
22.759881512663302, -102.5221490569589
22.760327134510593, -102.52209110581315
22.760186559107783, -102.52223318485103
22.75973828821899, -102.52222868923482
22.759396560410217, -102.52240334908721
22.75906197687711, -102.52272912791949
22.758779526402762, -102.52307772343758
22.758735710561872, -102.52356243962372
22.75868729576003, -102.52404715572514
22.758635215247654, -102.52453149946822
22.75903269978188, -102.52462283875151
22.75948021190988, -102.52467044488793
22.75992772402377, -102.52471805133635
22.76037523612355, -102.52476565809675
22.760822748209215, -102.52481326516919
22.76127026028077, -102.52486087255362
22.76171777233821, -102.52490848025008
22.76216528438153, -102.52495608825859
22.762612796410743, -102.52500369657913
22.763060308425842, -102.52505130521173
22.763507820426824, -102.52509891415639
22.763955332413694, -102.52514652341308
22.764369644543876, -102.52520389841911
22.764473862908368, -102.52567826599096
22.764578079871548, -102.52615263428697
22.764702494372994, -102.52661998471619
22.76493475461819, -102.5270312364272
22.765314948755314, -102.52728722181095
22.765735275428913, -102.52746036839757
22.766155848019206, -102.52763291110857
22.766562979481844, -102.52783145633722
22.76683386076144, -102.52821088876485
22.76704342603675, -102.52864234497805
22.767252990152695, -102.52907380251585
22.767501900956344, -102.52947766770474
22.767868729455838, -102.52975498821704
22.768278448578204, -102.52995551194316
22.76869033451889, -102.5301511576217
22.76910222022118, -102.5303468044809
22.769524979395822, -102.53051272494395
22.769945649688008, -102.53068399702273
22.770351423951414, -102.5308941300841
22.77068598678343, -102.53121013145926
22.770884733887147, -102.53164420146116
22.770944692497572, -102.53212532721864
22.77098625273632, -102.53261090919366
22.771027811506396, -102.53309649146438
22.771069368807787, -102.53358207403079
22.771112906143614, -102.53406743916673
22.771161997778492, -102.5345521941684
22.771211087949677, -102.53503694951877
22.77126017665716, -102.53552170521782
22.771309263900953, -102.53600646126554
22.771340000061148, -102.53649230710056
22.771304641347406, -102.53697679428525
22.77120900369712, -102.53745328786715
22.77106861410154, -102.53791658036558
22.77092822316902, -102.53837987191096
22.770787830899565, -102.53884316250331
22.77067233383991, -102.53931344208551
22.770686275118113, -102.53979595047286
22.77087809645261, -102.54023402130453
22.771122546893142, -102.54064333334564
22.771374305859794, -102.54104729717932
22.77163282409721, -102.54144631485379
22.77188250796716, -102.54185183848539
22.772129089601297, -102.54225964716449
22.77239722028118, -102.54265051247596
22.77268068139533, -102.54302895525912
22.772981717451504, -102.54339121809748
22.77327972269827, -102.54375629671759
22.773558926566817, -102.54413821089766
22.773707508723653, -102.54459013933759
22.773657169164824, -102.54507132350884
22.773435448281166, -102.54549252685402
22.773195951255587, -102.54590527582494
22.772936976327806, -102.54630385095133
22.772694440607125, -102.54671365628123
22.772303943204722, -102.54648797050126
22.772333975632407, -102.54607989824741
22.772366538817888, -102.54561910238387
22.772611038520854, -102.54520984277924
22.77283000000193, -102.5447873702284
